	Desc	Paliwo	Stan	Rok	Przebieg	Cena
2124	Fiat Punto Natural power cng	cng	bezwypadkowy	2007.0	176500.0	9470.0
2125	Fiat Knaus Sun Traveller 504	diesel	sprawny	2001.0	57080.0	81650.0
2126	Fiat Ducato 9 osobowa brygadówka	diesel	sprawny	2017.0	165000.0	69900.0
2127	Fiat Ducato L3H2 Nowy model.	diesel	bezwypadkowy	2014.0	203000.0	49077.0
2129	Fiat Ducato NR 232 CHŁODNIA	diesel	uszkodzony	2008.0	193408.0	10900.0
2136	Fiat Ducato Maxi MJ LH1	diesel	bezwypadkowy	2010.0	212356.0	61377.0
2139	Fiat Ducato opłacony tel 600319988	diesel	bezwypadkowy	2007.0	235000.0	19800.0
2160	Fiat Ducato klima tel 600319988	diesel	bezwypadkowy	2009.0	215000.0	19800.0
2161	Fiat Doblo 1,3 JTD Cargo	diesel	sprawny	2008.0	113000.0	11900.0
2188	Fiat Ducato 33 MJ L3H3	diesel	sprawny	2014.0	178000.0	35547.0
2189	Fiat Ducato 7 osobowa brygadówka	diesel	sprawny	2015.0	179000.0	58900.0
2190	Fiat Punto Cng natural power	cng	bezwypadkowy	2007.0	176000.0	9471.0
2191	Fiat Ducato 7-osobowa brygadówka	diesel	sprawny	2015.0	270000.0	59900.0
2192	Fiat Ducato Maxi MJ L4	diesel	sprawny	2013.0	178000.0	47847.0
2193	Fiat Doblo NR 257 CHŁODNIA	diesel	sprawny	2008.0	204000.0	15900.0
2194	Fiat Ducato NR 245 CHŁODNIA	diesel	uszkodzony	2010.0	550000.0	9900.0
2195	Fiat Fiorino 1.3 MJ Base	diesel	bezwypadkowy	2011.0	184566.0	12177.0
2206	Fiat Ducato Maxi MJ LH1	diesel	bezwypadkowy	2010.0	212356.0	61377.0
2209	Fiat Ducato opłacony tel 600319988	diesel	bezwypadkowy	2007.0	235000.0	19800.0
2227	Fiat Ducato opłacony tel 600319988	diesel	bezwypadkowy	2007.0	198000.0	18800.0
2229	Fiat Doblo 1.3 MJ Base	diesel	sprawny	2011.0	134000.0	19680.0
2255	Fiat Doblo 1.6 MJ SX	diesel	sprawny	2010.0	191000.0	16800.0
2270	Fiat Ducato 3.0 L4 H2	diesel	bezwypadkowy	2015.0	238000.0	51900.0
2271	Fiat Ducato chłodnia /mroźnia kontener	benzyna	sprawny	2014.0	156000.0	64900.0
2272	Fiat Ducato 7 osobowa brygadówka	diesel	sprawny	2015.0	216000.0	69900.0
2273	Fiat Ducato 7 osobowa brygadówka	diesel	sprawny	2014.0	260000.0	49900.0
2276	Fiat Doblo CHŁODNIA XARIOS 350	diesel	uszkodzony	2013.0	51000.0	21500.0
2277	Fiat Doblo II 105KM MAXI	diesel	sprawny	2014.0	173000.0	42435.0
2278	Fiat Ducato L1H1 Pack Clim	diesel	bezwypadkowy	2014.0	207930.0	41697.0
2280	Fiat Ducato 7 osobowa brygadówka	diesel	sprawny	2015.0	213000.0	46900.0
2281	Fiat Ducato NR 242 NISKOPODŁOGOWY	diesel	uszkodzony	2008.0	263000.0	4490.0
2283	Fiat Doblo Maxi 1.3 JTD	diesel	bezwypadkowy	2010.0	305970.0	13776.0
2296	Fiat Ducato opłacony tel 600319988	diesel	bezwypadkowy	2007.0	198000.0	18800.0
2298	Fiat Doblo 1.3 MJ Base	diesel	sprawny	2011.0	134000.0	19680.0
2335	Fiat Doblo Maxi XL Klimatyzacja	diesel	bezwypadkowy	2013.0	155600.0	31980.0
2362	Fiat 125p dla konesera i nie tylko	benzyna	sprawny	1989.0	43000.0	12500.0
2365	Fiat Ducato 30 MJ L1H1	diesel	sprawny	2014.0	200177.0	36900.0
2368	Fiat Ducato Karman Davis 590	diesel	sprawny	2015.0	8900.0	139900.0
2369	Fiat Punto Cng natural power	cng	bezwypadkowy	2007.0	176000.0	7799.0
2370	Fiat Ducato 7 osobowa brygadówka	diesel	sprawny	2012.0	268000.0	49900.0
2371	Fiat Ducato 30 MJ L2H2	diesel	sprawny	2013.0	164000.0	36654.0
2372	Fiat Ducato Maxi 180 KM	diesel	bezwypadkowy	2016.0	360674.0	59775.0
2373	Fiat Doblo Zarejestrowany 1.6 benz.	benzyna	sprawny	2007.0	160000.0	8500.0
2403	Fiat Scudo 2.0 JTD Chłodnia	diesel	sprawny	2000.0	392200.0	6900.0
2451	Fiat Qubo , Salon Polska, Serwis ASO, Klima,ALU	diesel	bezwypadkowy	2011.0	225439.0	12500.0
2452	Fiat Punto Punto Evo , Salon Polska, 1. Właściciel, Serwis ASO	benzyna	bezwypadkowy	2010.0	54036.0	22500.0
2453	Fiat Punto Punto Evo , Salon Polska, 1. Właściciel, Klima ,Bezkolizyjny	benzyna	bezwypadkowy	2011.0	94797.0	21300.0
2454	Fiat Panda II , Salon Polska, 1. Właściciel, Serwis ASO, Alarm	benzyna	bezwypadkowy	2004.0	92762.0	8500.0
2455	Fiat 500L , Salon Polska, 1. Właściciel, Serwis ASO, Klima, Tempomat	benzyna	bezwypadkowy	2016.0	16657.0	46000.0
2456	Fiat Bravo II , Salon Polska, 1. Właściciel, Klimatronic, Parktronic,	benzyna	bezwypadkowy	2009.0	107641.0	22000.0
2457	Fiat Tipo , Salon Polska, 1. Właściciel, Serwis ASO, VAT 23%	benzyna	bezwypadkowy	2017.0	21603.0	45000.0
2459	Fiat Bravo II 1.6 MultiJet 105 koni, zarejestrowany	diesel	sprawny	2008.0	172000.0	14900.0
2460	Fiat Freemont ZGUBILES MALY DUZY BRIEF LUBich BRAK WYROBIMY NOWE	diesel	sprawny	2012.0	150000.0	54900.0
2461	Fiat Brava ZGUBILES MALY DUZY BRIEF LUBich BRAK WYROBIMY NOWE	diesel	sprawny	2008.0	155000.0	15500.0
2462	Fiat 500 1.2 70KM Panorama Dach + Klima + Ks. Serwisowa	benzyna	sprawny	2009.0	214000.0	16900.0
2463	Fiat Bravo II , Salon Polska, Serwis ASO, Klima	benzyna	bezwypadkowy	2010.0	126894.0	20300.0
2464	Fiat Tipo , Salon Polska, Serwis ASO, GAZ, Klima, Parktronic,	benzyna	bezwypadkowy	2017.0	35944.0	47500.0
2465	Fiat Idea Super stan! Prosto z Niemiec! klima	diesel	bezwypadkowy	2005.0	215000.0	8800.0
2467	Fiat Idea ZGUBILES MALY DUZY BRIEF LUBich BRAK WYROBIMY NOWE	diesel	sprawny	2005.0	96000.0	9900.0
2468	Fiat Seicento 1,1 benzyna 54KM salon polska zarejestrowany	benzyna	sprawny	2009.0	12700.0	8500.0
2469	Fiat Qubo ZGUBILES MALY DUZY BRIEF LUBich BRAK WYROBIMY NOWE	benzyna	sprawny	2009.0	89000.0	21500.0
2470	Fiat Sanitarny 1988r 1,5 Oryginalny lakier, 36 tyś km	benzyna	bezwypadkowy	1988.0	36700.0	36900.0
2471	Fiat Punto Evo 1.3 Mj 75 KM 2 os. klima	diesel	sprawny	2011.0	122941.0	19188.0
2472	Fiat Tipo , Salon Polska, Serwis ASO, VAT 23%, Klima, Parktronic	benzyna	bezwypadkowy	2016.0	77994.0	36000.0
2474	Fiat Bravo II , Salon Polska, Serwis ASO, Klimatronic, Parktronic	diesel	bezwypadkowy	2010.0	85862.0	21500.0
2475	Fiat Punto IV , Salon Polska, Serwis ASO, Klima, Parktronic	benzyna	bezwypadkowy	2014.0	28167.0	28000.0
2476	Fiat Tipo Salon Polska !! I Właściciel !! Faktura Vat 23% !!	benzyna	bezwypadkowy	2016.0	52771.0	37900.0
2477	Fiat Tipo , Salon Polska, Serwis ASO, Automat, Klima, Parktronic	benzyna	bezwypadkowy	2016.0	13006.0	43000.0
2478	Fiat 500 , Salon Polska, 1. Właściciel, Serwis ASO, Klima	benzyna	bezwypadkowy	2011.0	81728.0	23000.0
2479	Fiat Sedici ZGUBILES MALY DUZY BRIEF LUBich BRAK WYROBIMY NOWE	diesel	sprawny	2008.0	159000.0	21500.0
2480	Fiat 124 500 [11245] Silnik benzynowy 1.2 69 KM	benzyna	bezwypadkowy	2015.0	79433.0	28905.0
2481	Fiat Ducato III 9 cio osobowy, 3.0MJ 180KM, KLIMATYZACJA	diesel	sprawny	2013.0	172000.0	53997.0
2482	Fiat Tipo , Salon Polska, Serwis ASO, Automat, Klima, Parktronic	benzyna	bezwypadkowy	2016.0	13006.0	43000.0
2483	Fiat 500 , Salon Polska, 1. Właściciel, Serwis ASO, Klima	benzyna	bezwypadkowy	2011.0	81728.0	23000.0
2484	Fiat Sedici ZGUBILES MALY DUZY BRIEF LUBich BRAK WYROBIMY NOWE	diesel	sprawny	2008.0	159000.0	21500.0
2485	Fiat 124 500 [11245] Silnik benzynowy 1.2 69 KM	benzyna	bezwypadkowy	2015.0	79433.0	28905.0
2486	Fiat Ducato III 9 cio osobowy, 3.0MJ 180KM, KLIMATYZACJA	diesel	sprawny	2013.0	172000.0	53997.0
2487	Fiat Cinquecento Sprzedam Cinquecento CC 700 gaz LPG	benzyna	sprawny	1998.0	175000.0	1100.0
2488	Fiat Punto Punto Evo , Salon Polska, Serwis ASO	benzyna	bezwypadkowy	2009.0	72691.0	21000.0
2489	Fiat Croma II , Salon Polska, Klimatronic, Tempomat, Parktronic,ALU	diesel	bezwypadkowy	2007.0	144819.0	14000.0
2490	Fiat Grande Punto , Salon Polska, 1. Właściciel, Serwis ASO,	benzyna	bezwypadkowy	2009.0	40591.0	21200.0
2491	Fiat 500X , Salon Polska, 1. Właściciel, Serwis ASO, Automat, Navi,	benzyna	bezwypadkowy	2015.0	16480.0	60000.0
2493	Fiat Grande Punto 1,3MJet 90KM 5drzwi Klima Bez rdzy!	diesel	sprawny	2006.0	187402.0	9300.0
2494	Fiat Panda ZGUBILES MALY DUZY BRIEF LUBich BRAK WYROBIMY NOWE	benzyna	sprawny	2012.0	8810.0	26900.0
2495	Fiat Ducato Fiat Ducato 3.0 M-jet 177KM- unoszony dach, FV 23%, Gwarancja!!	diesel	bezwypadkowy	2015.0	417718.0	55227.0
2496	Fiat Ducato FIAT Ducato 2.3 M-jet 131KM, FV 23%, Gwarancja!!	diesel	bezwypadkowy	2014.0	132091.0	42804.0
2497	Fiat Ducato Fiat Ducato 2.3 M-jet 177 KM, FV 23%, Gwarancja!!	diesel	bezwypadkowy	2016.0	271873.0	52644.0
2499	Fiat Ducato Fiat Ducato 35 2.3 M-jet L2+ FV 23%, Gwarancja!!	diesel	sprawny	2016.0	274095.0	51168.0
2500	Fiat Ducato FIAT DUCATO L2H2 średniak 2.3M-jet, 130KM, FV 23%, Gwarancja!!	diesel	bezwypadkowy	2013.0	272596.0	39360.0
2542	Fiat Punto Evo 1.3 M-JET 95KM.klimatronic!książka!OPŁACONY!	diesel	sprawny	2010.0	103700.0	16700.0
2543	Fiat Doblo II bezwypadkowy-krajowy-Dynamic-1.6D-grzecznościowe	diesel	bezwypadkowy	2011.0	132500.0	26900.0
2544	Fiat Linea 1.4 Benzyna- Klimatyzacja- Salon PL- Serwis- I właściciel	benzyna	bezwypadkowy	2008.0	143000.0	12900.0
2545	Fiat Fullback 4x4-DEMO-LineX-krajowy-fv23%-odDealera	diesel	bezwypadkowy	2016.0	26800.0	109501.0
2546	Fiat Bravo II 1.9 MultiJet KLIMA Gwarancja Przebiegu!!	diesel	bezwypadkowy	2007.0	132000.0	13900.0
2547	Fiat Tipo 1.6 MultiJet 16v Pop-120KM-odDealera	diesel	bezwypadkowy	2016.0	11000.0	51800.0
2548	Fiat Grande Punto EVO 1.2e KLIMA Multifunkcja Alufelgi	benzyna	sprawny	2011.0	76000.0	15900.0
2549	Fiat Tipo 1.4 95KM, POP, Krajowy, Serwisowany, Faktura VAT	benzyna	bezwypadkowy	2017.0	30698.0	42900.0
2550	Fiat Punto Evo Evo 1.4 8V Active Dualogic	benzyna	bezwypadkowy	2010.0	159000.0	19900.0
2551	Fiat Doblo I 1.3 Mjet 84 Km Lift Bezwypadkowy Klima	diesel	bezwypadkowy	2007.0	195000.0	14400.0
2552	Fiat Grande Punto serwisowane do końca * klimatronik * idealne !	benzyna	bezwypadkowy	2006.0	170000.0	12500.0
2553	Fiat Croma II 1.9 JTD Emotion150km navi full	diesel	bezwypadkowy	2010.0	20000.0	17500.0
2554	Fiat Ducato Fiat Ducato 2.3 M-jet 177KM, FV 23%, Gwarancja!!	diesel	bezwypadkowy	2016.0	177632.0	76875.0
2555	Fiat Ducato Fiat Ducato 2.3 M-jet 131 KM, FV 23%, Gwarancja!!	diesel	bezwypadkowy	2017.0	31688.0	74538.0
2556	Fiat Ducato Fiat Ducato 33 2.3 M-jet CHŁODNIA FV 23%, Gwarancja!!	diesel	sprawny	2011.0	164960.0	25338.0
2557	Fiat Ducato Fiat Ducato L4H3 2.2HDi, 2018 r., FV 23%, Gwarancja!!	diesel	bezwypadkowy	2018.0	44417.0	116604.0
2616	Fiat Ducato FIAT / ATS DUCATO MAXI L3 2.3, 2018r., FV 23%, Gwarancja!!	diesel	bezwypadkowy	2017.0	116627.0	82410.0
2617	Fiat Ducato FIAT DUCATO L2H2 średniak 2.3M-jet 130KM, KLIMA, FV23%, GWARANCJA!	diesel	bezwypadkowy	2015.0	190366.0	51045.0
2619	Fiat Ducato FIAT DUCATO L3H2 MAX 2.3M-jet 130 KM, Automat, FV 23%, Gwarancja!!!	diesel	sprawny	2014.0	200869.0	42435.0
2621	Fiat Doblo Fiat Doblo 1.3 Mjet 75 KM Salon PL, FV 23%, Gwarancja!!	diesel	sprawny	2006.0	199576.0	8610.0
2650	Fiat Ducato Fiat Ducato 3.0 180KM/PLANDEKA 10 EP-Firana/ Wynajem Długoterminowy	diesel	bezwypadkowy	2015.0	229000.0	3999.0
2676	Fiat Ducato PLANDEKA+FIRANA + 10 EP + Salon PL + 1 WŁ.+ 100% Serwis FIAT-a !!!	diesel	bezwypadkowy	2015.0	184000.0	79827.0
2678	Fiat Fiorino Fiat Fiorino 1.4 MR`16 E6 1.7t Base FV 23%, Gwarancja!!	benzyna	sprawny	2017.0	46794.0	32841.0
2679	Fiat Ducato FIAT DUCATO 3.0 177 km 10 ep plandeka 8,9,10 ep	diesel	bezwypadkowy	2015.0	240000.0	76260.0
2681	Fiat Ducato FIAT DUCATO 3.0 177 km 10 ep plandeka 8,9,10 ep	diesel	bezwypadkowy	2016.0	180000.0	81795.0
2735	Fiat Punto IV salon Polska Gwarancja F. VAT Netto Cena	diesel	bezwypadkowy	2014.0	89000.0	16200.0
2736	Fiat Tipo 1.4 95KM, POP, Krajowy, Faktura VAT	benzyna	bezwypadkowy	2017.0	23984.0	44900.0
2737	Fiat Doblo II Easy 1.6 MJet 16V 120 KM Okazja !	diesel	bezwypadkowy	2017.0	5.0	71217.0
2741	Fiat Bravo II Raty/Zamiana Gwarancja 1,9 MJ 150KM MOD2008	diesel	sprawny	2008.0	116000.0	12900.0
2742	Fiat Grande Punto GRANDE PUNTO 2009r-1.2 BENZYNA	benzyna	bezwypadkowy	2009.0	118000.0	11900.0
2743	Fiat Sedici 1.9JTD=120KM=Rok GWARANCJI w CENIE=Klima=Alu	diesel	bezwypadkowy	2008.0	219000.0	17900.0
2744	Fiat Ducato II NR 200 PANORAMA 9 OSOBOWA	diesel	sprawny	2003.0	332000.0	16900.0
2745	Fiat Bravo II GWARANCJA, RATA OD 402 zł!!!	benzyna	sprawny	2011.0	112000.0	22900.0
2746	Fiat 500L Lounge, 1,4 Benz, Krajowy, Serwis, Bezwypadkowy, F	benzyna	bezwypadkowy	2016.0	37000.0	49700.0
2747	Fiat Punto Evo Raty/Zamiana Gwarancja klima super stan zobacz	benzyna	sprawny	2011.0	120000.0	17500.0
2748	Fiat Bravo II 1.4 16V Active .. AUTO Z GWARANCJĄ	benzyna	sprawny	2007.0	126000.0	13900.0
2749	Fiat Stilo Opłacony Zadbany Serwisowany z Klimatronikem i Alusami	benzyna	sprawny	2003.0	162000.0	7499.0
2750	Fiat Stilo 1.6 E 16 V105 KM Klima	benzyna	bezwypadkowy	2003.0	186000.0	6900.0
2751	Fiat Panda III tylko 58tyśKM 1wł Salon PL Klima Serwisowana	benzyna	bezwypadkowy	2012.0	58000.0	16900.0
2752	Fiat Bravo II Kredyt bez BIK.Gwarancja.Serwisowany.Klimatronic.120Ps.6-Biegów	benzyna	bezwypadkowy	2008.0	157143.0	19990.0
2753	Fiat Punto III Klima 75KM City Komplet Kół Zimowych	benzyna	bezwypadkowy	2008.0	173000.0	10900.0
2754	Fiat Grande Punto 1.4 +GAZ Salon.Pl, F.Vat 23%	benzyna	bezwypadkowy	2013.0	180000.0	15375.0
2755	Fiat Ducato II Minibus 15 - Osobowy 2,8 JTD	diesel	bezwypadkowy	2001.0	204000.0	12177.0
2757	Fiat Panda II SALON POLSKA*I WŁ* KS.SERWIS*WSPOMAGANIE CITY	benzyna	sprawny	2006.0	110000.0	8900.0
2758	Fiat Tipo 1.4 16V 95KM, POP, Krajowy, Serwisowany, Faktura VAT	benzyna	bezwypadkowy	2017.0	36730.0	42900.0
2759	Fiat Panda II 1,3 Multijet JTD 69KM Klimatronik Alufelgi Relingi	diesel	bezwypadkowy	2004.0	105479.0	9900.0
2760	Fiat Punto IV Punto 2012 1.4 LPG fabryczny	benzyna	bezwypadkowy	2012.0	188000.0	15000.0
2761	Fiat Tipo Station Wagon Easy 1,4 95KM Samochód Demonstracyjny	benzyna	bezwypadkowy	2017.0	240.0	58800.0
2762	Fiat 500 automat I właś. serwis panorama klimatronik Gwarancja	benzyna	bezwypadkowy	2010.0	102000.0	22999.0
2763	Fiat Tipo Sedan 1.4 16V 95 KM Wyprzedaż 2018!	benzyna	bezwypadkowy	2018.0	5.0	43800.0
2764	Fiat 500L JAK NOWY-TYLKO 66 TYS.KM. F-VAT 23% !!!	diesel	bezwypadkowy	2014.0	66000.0	39999.0
2766	Fiat Stilo 1.9 JTD * CITY * serwisowany * zadbany * kombi * alufelgi * warszawa	diesel	bezwypadkowy	2004.0	192000.0	8999.0
2767	Fiat Panda II 1.2b elektr szyb,klimatyzacja,alu,kredyt,GWARANCJA	benzyna	sprawny	2012.0	151000.0	14900.0
2768	Fiat Grande Punto 1.4 8V 77KM BEZWYPADKOWY Klimatyzacja OPŁACONY	benzyna	bezwypadkowy	2005.0	176000.0	9900.0
2772	Fiat Ducato L3H2 130 MULTIJET -3 MIEJSCOWY	diesel	sprawny	2013.0	227542.0	43733.0
2773	Fiat Fiorino 1.4 benzyna 77KM, SalonPL, FV23%	benzyna	sprawny	2015.0	74994.0	26691.0
2774	FSO 125p oryginalny 46-letni FIAT 125P	benzyna	bezwypadkowy	1973.0	23000.0	33800.0
2775	Fiat Ducato Maxi JTD Autolaweta zamiana !!	diesel	sprawny	2003.0	460600.0	25900.0
2776	Fiat Scudo Panorama MJ L2H1 Family	diesel	sprawny	2015.0	225919.0	53900.0
2777	Fiat Ducato L2H2 brygadówka 7 osobowa	diesel	sprawny	2012.0	198000.0	34900.0
2778	Fiat Fiorino 1.3 DIESEL 75 KM	diesel	sprawny	2013.0	147000.0	15990.0
2783	Fiat Doblo 1,3 multijet H1 L1	diesel	bezwypadkowy	2008.0	113000.0	9900.0
2784	Fiat Doblo Cargo 1,9 JTD MultiJet	diesel	sprawny	2008.0	134000.0	11900.0
2785	Fiat Panda LPG, FV-23%, gwarancja	benzyna	bezwypadkowy	2014.0	80500.0	23985.0
2786	Fiat Ducato Camper kamper Camping 2.5TDI	diesel	sprawny	1999.0	104000.0	42900.0
2788	Fiat Ducato L3H3 130KM KLIMA LED TEMPOMAT	diesel	bezwypadkowy	2015.0	196000.0	45000.0
2790	Fiat Ducato 7 osobowa brygadówka HL	diesel	sprawny	2015.0	245000.0	69900.0
2791	Fiat Doblo Jtd Klima 2x boczne drzwi	diesel	sprawny	2007.0	174000.0	15252.0
2792	Fiat Doblo Cargo Klima 1.9 JTD	diesel	bezwypadkowy	2007.0	150000.0	17712.0
2797	Fiat Ducato Maxi!Klima!Webasto!Poduszki	diesel	bezwypadkowy	2013.0	442400.0	42927.0
2804	Fiat Ducato AUTO LAWETA 3OSOBOWY 1WŁAŚCICIEL i.d.TD	diesel	bezwypadkowy	1999.0	246000.0	10900.0
2828	Fiat Ducato Rotec Motorcaravans 2.8 IDPD	diesel	sprawny	1999.0	128762.0	43900.0
2991	Fiat Doblo multijet klima FV23% zamiana GWARANCJA	diesel	bezwypadkowy	2010.0	215.0	21525.0
2992	Fiat Ducato Fiat Ducato 35 2.3 M-jet E6 3.5t L4 FV 23%, Gwarancja!	diesel	sprawny	2016.0	204298.0	75768.0
2993	Fiat Ducato Fiat Ducato 2.3 M-jet 131KM, FV 23%, Gwarancja!!	diesel	bezwypadkowy	2017.0	54929.0	66297.0
2994	Fiat Ducato Klimatyzacja, FV-23%, gwarancja	diesel	bezwypadkowy	2015.0	103800.0	65067.0
2995	Fiat Doblo Doblo, nowa turbina, Mały Przebieg	diesel	bezwypadkowy	2012.0	106430.0	14200.0
2996	Fiat Doblo XL Klimatyzacja Oryginalny Przebieg	diesel	uszkodzony	2016.0	191000.0	12177.0
2999	Fiat Ducato L1H1 ,FV-23%, gwarancja	diesel	bezwypadkowy	2014.0	97700.0	47847.0
3002	Fiat Fiorino 1.3 MultiJet 2013r. Klimatyzacja GWARANCJA	diesel	sprawny	2012.0	130000.0	18425.0
3003	Fiat Doblo 1.3 95KM Klimartonik Bezwypadkowy	diesel	bezwypadkowy	2011.0	167544.0	17900.0
3004	Fiat Ducato 7-osobowy brygadówka Boxer Jumper	diesel	bezwypadkowy	2012.0	170000.0	32800.0
3005	Fiat Doblo Po Opłatach,Kliamtyzacja,El.Szyby,El.Lusterka.	diesel	bezwypadkowy	2010.0	199877.0	14900.0
3006	Fiat Ducato / KONTENER / 3,0 - 180KM / Klimatyzacja / Gwarancja	diesel	bezwypadkowy	2016.0	186000.0	78708.0
3008	Fiat Doblo 1.3 Jtd-m Jak nowy !	diesel	bezwypadkowy	2015.0	72000.0	36759.0
3009	Fiat Scudo 2.0 JTD 109ps. MAXI !!!!	diesel	sprawny	2006.0	213000.0	10500.0
3011	Fiat Ducato 2,3 JTD 120 MultiJet L3H2	diesel	sprawny	2009.0	324000.0	17900.0
3012	Fiat Ducato NR 213 2,0 JTD L3H2	diesel	uszkodzony	2013.0	98452.0	15900.0
3013	Fiat Fiorino 1.3 16V 75KM MultiJet Base	diesel	bezwypadkowy	2014.0	113000.0	21900.0
3014	Fiat Scudo Śliczny z małym przebiegiem!Zamiana	diesel	sprawny	2014.0	143000.0	35547.0
3015	Fiat Ducato 2,2 MultiJet L2H1 Mod.2011	diesel	bezwypadkowy	2010.0	222282.0	21525.0
3060	Fiat Fiorino 1.3 MultiJet 2013r. Klimatyzacja GWARANCJA	diesel	sprawny	2012.0	130000.0	18425.0
3061	Fiat Doblo 1.3 95KM Klimartonik Bezwypadkowy	diesel	bezwypadkowy	2011.0	167544.0	17900.0
3062	Fiat Ducato 7-osobowy brygadówka Boxer Jumper	diesel	bezwypadkowy	2012.0	170000.0	32800.0
3063	Fiat Doblo Po Opłatach,Kliamtyzacja,El.Szyby,El.Lusterka.	diesel	bezwypadkowy	2010.0	199877.0	14900.0
3064	Fiat Ducato / KONTENER / 3,0 - 180KM / Klimatyzacja / Gwarancja	diesel	bezwypadkowy	2016.0	186000.0	78708.0
3066	Fiat Doblo 1.3 Jtd-m Jak nowy !	diesel	bezwypadkowy	2015.0	72000.0	36759.0
3067	Fiat Scudo 2.0 JTD 109ps. MAXI !!!!	diesel	sprawny	2006.0	213000.0	10500.0
3069	Fiat Ducato 2,3 JTD 120 MultiJet L3H2	diesel	sprawny	2009.0	324000.0	17900.0
3070	Fiat Ducato NR 213 2,0 JTD L3H2	diesel	uszkodzony	2013.0	98452.0	15900.0
3071	Fiat Fiorino 1.3 16V 75KM MultiJet Base	diesel	bezwypadkowy	2014.0	113000.0	21900.0
3072	Fiat Scudo Śliczny z małym przebiegiem!Zamiana	diesel	sprawny	2014.0	143000.0	35547.0
3073	Fiat Ducato 2,2 MultiJet L2H1 Mod.2011	diesel	bezwypadkowy	2010.0	222282.0	21525.0
3181	Fiat Doblo 1.6 Multijet 16V Active	diesel	sprawny	2013.0	31000.0	25900.0
3221	Fiat Ducato Fiat Ducato 35 2.3 M-jet E6 3.5t L4 FV 23%, Gwarancja!	diesel	sprawny	2016.0	204298.0	75768.0
3222	Fiat Ducato Fiat Ducato 2.3 M-jet 131KM, FV 23%, Gwarancja!!	diesel	bezwypadkowy	2017.0	54929.0	66297.0
3223	Fiat Ducato FIAT Ducato 2.3 MJ 180 KM MAXI - 2 700 km, FV 23%, Gwarancja!!	diesel	bezwypadkowy	2018.0	2678.0	135423.0
3225	Fiat Fiorino Fiat Fiorino 1.3 MultiJet 75 KM, Salon PL, FV23%, Gwarancja!!	diesel	bezwypadkowy	2015.0	116828.0	27921.0
3226	Fiat Ducato FIAT DUCATO 3.0 180 km 8 ep plandeka 8,9,10 ep WEJKAMA	diesel	bezwypadkowy	2015.0	280000.0	67527.0
3231	Fiat Ducato FIAT DUCATO 2.0 177 km 10 ep plandeka 8,9,10 ep	diesel	bezwypadkowy	2017.0	155000.0	81057.0
3279	Fiat 500X , Salon Polska, 1. Właściciel, Serwis ASO, 4X4, Automat,	benzyna	bezwypadkowy	2015.0	15107.0	70000.0
3280	Fiat Sedici 2,0 Diesel 135 KM Alu Klimatronik Stan bdb	diesel	bezwypadkowy	2011.0	140000.0	21900.0
3281	Fiat 500 JAK NOWY KRAJOWY BEZWYPADEK 1WŁAŚCICIEL F-VAT 23%!	benzyna	bezwypadkowy	2015.0	108000.0	27999.0
3282	Fiat Punto IV 1.4 Benzyna+LPG (77KM) / VAN (2os.) / FV23%	benzyna	sprawny	2014.0	136414.0	18900.0
3284	Fiat Tipo HB Lounge 1.4 16V 120 KM Wyprzedaż 2018!	benzyna	bezwypadkowy	2018.0	5.0	68900.0
3285	Fiat Tipo SW Lounge 1.4 16V 120 KM Wyprzedaż 2018!	benzyna	bezwypadkowy	2018.0	5.0	71900.0
3286	Fiat Stilo 1.4~16v~95ps~6Biegów~Klima~Serwis~100%Oryginał	benzyna	bezwypadkowy	2005.0	146271.0	9800.0
3287	Fiat Panda III 1.2 Benzyna Klimatyzacja Alufelgi 70 Tyś/km	benzyna	sprawny	2016.0	70000.0	29900.0
3288	Fiat Panda II 1.1 Benzyna*Salon Polska*Możliwa Zamiana*	benzyna	sprawny	2003.0	144600.0	5900.0
3289	Fiat Scudo II czujniki cofania, ESP, klima, tempomat, el. szyby	diesel	bezwypadkowy	2011.0	202000.0	28167.0
3290	Fiat Stilo 1,6 Benzyna Klimatronik 2 Strefy * Zamiana *Gwarancja*Opłacony*	benzyna	bezwypadkowy	2004.0	160000.0	7900.0
3292	Fiat Ducato 2.3 180PS - WEJKAMA Z SYPIALKĄ	diesel	bezwypadkowy	2016.0	117431.0	97170.0
3293	Fiat Ducato Maxi, 1 własciciel, salon polska	diesel	bezwypadkowy	2012.0	90000.0	41000.0
3294	Fiat Ducato Wspomaganie + 2,5 DIESEL + Zarejstrowany + OC !!!	diesel	bezwypadkowy	2001.0	187100.0	6666.0
3295	Fiat Ducato FOOD TRUCK + Samochód Gastronomiczny !!!	diesel	bezwypadkowy	2001.0	195100.0	39999.0
3296	Fiat Ducato 7 osób, skrzynia 3m	diesel	bezwypadkowy	2010.0	265650.0	36777.0
3297	Fiat Panda VAN, FV-23%, gwarancja	benzyna	bezwypadkowy	2013.0	152400.0	18327.0
3298	Fiat Ducato L4H2 Maxi 2.3 JTD 150KM	diesel	bezwypadkowy	2015.0	123000.0	68757.0
3302	Fiat Ducato l1h1 jtd Pack klim	diesel	bezwypadkowy	2007.0	276000.0	17835.0
3303	Fiat Doblo MAXI,I właściciel,GWARANCJA	diesel	bezwypadkowy	2007.0	243000.0	13300.0
